t              x         y          r       theta         en
5.256600   0.517658   -0.855536   0.999956  -1.026659   1.500022
5.256800   0.517829   -0.855433   0.999956  -1.026459   1.500022
5.257000   0.518000   -0.855329   0.999956  -1.026259   1.500022
5.257200   0.518171   -0.855225   0.999956  -1.026059   1.500022
5.257400   0.518342   -0.855122   0.999956  -1.025859   1.500022
5.257600   0.518513   -0.855018   0.999956  -1.025658   1.500022
5.257800   0.518684   -0.854914   0.999956  -1.025458   1.500022
5.258000   0.518855   -0.854810   0.999956  -1.025258   1.500022
5.258200   0.519026   -0.854707   0.999956  -1.025058   1.500022
5.258400   0.519197   -0.854603   0.999956  -1.024858   1.500022
5.258600   0.519368   -0.854499   0.999956  -1.024658   1.500022
5.258800   0.519539   -0.854395   0.999956  -1.024458   1.500022
5.259000   0.519710   -0.854291   0.999956  -1.024258   1.500022
5.259200   0.519880   -0.854187   0.999956  -1.024058   1.500022
5.259400   0.520051   -0.854083   0.999956  -1.023858   1.500022
5.259600   0.520222   -0.853979   0.999956  -1.023658   1.500022
5.259800   0.520393   -0.853875   0.999956  -1.023458   1.500022
5.260000   0.520564   -0.853771   0.999956  -1.023258   1.500022
5.260200   0.520734   -0.853667   0.999956  -1.023058   1.500022
5.260400   0.520905   -0.853562   0.999956  -1.022858   1.500022
5.260600   0.521076   -0.853458   0.999956  -1.022658   1.500022
5.260800   0.521247   -0.853354   0.999956  -1.022458   1.500022
5.261000   0.521417   -0.853250   0.999956  -1.022258   1.500022
5.261200   0.521588   -0.853145   0.999955  -1.022058   1.500022
5.261400   0.521758   -0.853041   0.999955  -1.021858   1.500022
5.261600   0.521929   -0.852937   0.999955  -1.021658   1.500022
5.261800   0.522100   -0.852832   0.999955  -1.021458   1.500022
5.262000   0.522270   -0.852728   0.999955  -1.021258   1.500022
5.262200   0.522441   -0.852623   0.999955  -1.021058   1.500022
5.262400   0.522611   -0.852519   0.999955  -1.020858   1.500022
5.262600   0.522782   -0.852414   0.999955  -1.020658   1.500022
5.262800   0.522952   -0.852310   0.999955  -1.020458   1.500022
5.263000   0.523123   -0.852205   0.999955  -1.020258   1.500022
5.263200   0.523293   -0.852100   0.999955  -1.020058   1.500022
5.263400   0.523464   -0.851996   0.999955  -1.019858   1.500022
5.263600   0.523634   -0.851891   0.999955  -1.019658   1.500022
5.263800   0.523804   -0.851786   0.999955  -1.019458   1.500022
5.264000   0.523975   -0.851681   0.999955  -1.019258   1.500022
5.264200   0.524145   -0.851577   0.999955  -1.019058   1.500022
5.264400   0.524315   -0.851472   0.999955  -1.018858   1.500022
5.264600   0.524486   -0.851367   0.999955  -1.018658   1.500022
5.264800   0.524656   -0.851262   0.999955  -1.018458   1.500022
5.265000   0.524826   -0.851157   0.999955  -1.018258   1.500022
5.265200   0.524996   -0.851052   0.999955  -1.018058   1.500022
5.265400   0.525167   -0.850947   0.999955  -1.017858   1.500022
5.265600   0.525337   -0.850842   0.999955  -1.017658   1.500022
5.265800   0.525507   -0.850737   0.999955  -1.017458   1.500022
5.266000   0.525677   -0.850632   0.999955  -1.017258   1.500022
5.266200   0.525847   -0.850526   0.999955  -1.017058   1.500022
5.266400   0.526017   -0.850421   0.999955  -1.016858   1.500022
5.266600   0.526187   -0.850316   0.999955  -1.016658   1.500022
5.266800   0.526358   -0.850211   0.999955  -1.016458   1.500022
5.267000   0.526528   -0.850105   0.999955  -1.016258   1.500022
5.267200   0.526698   -0.850000   0.999955  -1.016058   1.500022
5.267400   0.526868   -0.849895   0.999955  -1.015858   1.500022
5.267600   0.527038   -0.849789   0.999955  -1.015658   1.500022
5.267800   0.527208   -0.849684   0.999955  -1.015458   1.500022
5.268000   0.527377   -0.849578   0.999955  -1.015258   1.500022
5.268200   0.527547   -0.849473   0.999955  -1.015058   1.500022
5.268400   0.527717   -0.849367   0.999955  -1.014858   1.500022
5.268600   0.527887   -0.849262   0.999955  -1.014658   1.500022
5.268800   0.528057   -0.849156   0.999955  -1.014457   1.500022
5.269000   0.528227   -0.849050   0.999955  -1.014257   1.500022
5.269200   0.528397   -0.848945   0.999955  -1.014057   1.500022
5.269400   0.528566   -0.848839   0.999955  -1.013857   1.500022
5.269600   0.528736   -0.848733   0.999955  -1.013657   1.500022
5.269800   0.528906   -0.848628   0.999955  -1.013457   1.500022
5.270000   0.529076   -0.848522   0.999955  -1.013257   1.500022
5.270200   0.529245   -0.848416   0.999955  -1.013057   1.500022
5.270400   0.529415   -0.848310   0.999955  -1.012857   1.500022
5.270600   0.529585   -0.848204   0.999955  -1.012657   1.500022
5.270800   0.529754   -0.848098   0.999955  -1.012457   1.500022
5.271000   0.529924   -0.847992   0.999955  -1.012257   1.500022
5.271200   0.530094   -0.847886   0.999955  -1.012057   1.500022
5.271400   0.530263   -0.847780   0.999955  -1.011857   1.500022
5.271600   0.530433   -0.847674   0.999955  -1.011657   1.500022
5.271800   0.530602   -0.847568   0.999955  -1.011457   1.500022
5.272000   0.530772   -0.847462   0.999955  -1.011257   1.500022
5.272200   0.530941   -0.847356   0.999955  -1.011057   1.500022
5.272400   0.531111   -0.847249   0.999955  -1.010857   1.500023
5.272600   0.531280   -0.847143   0.999955  -1.010657   1.500023
5.272800   0.531450   -0.847037   0.999955  -1.010457   1.500023
5.273000   0.531619   -0.846930   0.999955  -1.010257   1.500023
5.273200   0.531788   -0.846824   0.999955  -1.010057   1.500023
5.273400   0.531958   -0.846718   0.999955  -1.009857   1.500023
5.273600   0.532127   -0.846611   0.999955  -1.009657   1.500023
5.273800   0.532296   -0.846505   0.999955  -1.009457   1.500023
5.274000   0.532466   -0.846398   0.999955  -1.009257   1.500023
5.274200   0.532635   -0.846292   0.999955  -1.009057   1.500023
5.274400   0.532804   -0.846185   0.999955  -1.008857   1.500023
5.274600   0.532974   -0.846079   0.999955  -1.008657   1.500023
5.274800   0.533143   -0.845972   0.999955  -1.008457   1.500023
5.275000   0.533312   -0.845865   0.999955  -1.008257   1.500023
5.275200   0.533481   -0.845759   0.999955  -1.008057   1.500023
5.275400   0.533650   -0.845652   0.999955  -1.007857   1.500023
5.275600   0.533819   -0.845545   0.999955  -1.007657   1.500023
5.275800   0.533988   -0.845438   0.999955  -1.007457   1.500023
5.276000   0.534158   -0.845332   0.999955  -1.007257   1.500023
5.276200   0.534327   -0.845225   0.999955  -1.007057   1.500023
5.276400   0.534496   -0.845118   0.999955  -1.006857   1.500023
5.276600   0.534665   -0.845011   0.999955  -1.006657   1.500023
5.276800   0.534834   -0.844904   0.999955  -1.006457   1.500023
5.277000   0.535003   -0.844797   0.999955  -1.006257   1.500023
5.277200   0.535172   -0.844690   0.999955  -1.006057   1.500023
5.277400   0.535341   -0.844583   0.999955  -1.005857   1.500023
5.277600   0.535510   -0.844476   0.999955  -1.005657   1.500023
5.277800   0.535678   -0.844369   0.999955  -1.005457   1.500023
5.278000   0.535847   -0.844261   0.999955  -1.005257   1.500023
5.278200   0.536016   -0.844154   0.999955  -1.005057   1.500023
5.278400   0.536185   -0.844047   0.999955  -1.004857   1.500023
5.278600   0.536354   -0.843940   0.999955  -1.004657   1.500023
5.278800   0.536523   -0.843832   0.999955  -1.004457   1.500023
5.279000   0.536691   -0.843725   0.999955  -1.004257   1.500023
5.279200   0.536860   -0.843618   0.999955  -1.004057   1.500023
5.279400   0.537029   -0.843510   0.999955  -1.003857   1.500023
5.279600   0.537198   -0.843403   0.999955  -1.003657   1.500023
5.279800   0.537366   -0.843295   0.999955  -1.003457   1.500023
5.280000   0.537535   -0.843188   0.999955  -1.003256   1.500023
5.280200   0.537703   -0.843080   0.999955  -1.003056   1.500023
5.280400   0.537872   -0.842973   0.999955  -1.002856   1.500023
5.280600   0.538041   -0.842865   0.999955  -1.002656   1.500023
5.280800   0.538209   -0.842757   0.999955  -1.002456   1.500023
5.281000   0.538378   -0.842650   0.999955  -1.002256   1.500023
5.281200   0.538546   -0.842542   0.999955  -1.002056   1.500023
5.281400   0.538715   -0.842434   0.999955  -1.001856   1.500023
5.281600   0.538883   -0.842327   0.999955  -1.001656   1.500023
5.281800   0.539052   -0.842219   0.999955  -1.001456   1.500023
5.282000   0.539220   -0.842111   0.999955  -1.001256   1.500023
5.282200   0.539389   -0.842003   0.999955  -1.001056   1.500023
5.282400   0.539557   -0.841895   0.999955  -1.000856   1.500023
5.282600   0.539725   -0.841787   0.999955  -1.000656   1.500023
5.282800   0.539894   -0.841679   0.999955  -1.000456   1.500023
5.283000   0.540062   -0.841571   0.999955  -1.000256   1.500023
5.283200   0.540230   -0.841463   0.999955  -1.000056   1.500023
5.283400   0.540399   -0.841355   0.999955  -0.999856   1.500023
5.283600   0.540567   -0.841247   0.999955  -0.999656   1.500023
5.283800   0.540735   -0.841139   0.999955  -0.999456   1.500023
5.284000   0.540903   -0.841031   0.999955  -0.999256   1.500023
5.284200   0.541072   -0.840922   0.999954  -0.999056   1.500023
5.284400   0.541240   -0.840814   0.999954  -0.998856   1.500023
5.284600   0.541408   -0.840706   0.999954  -0.998656   1.500023
5.284800   0.541576   -0.840598   0.999954  -0.998456   1.500023
5.285000   0.541744   -0.840489   0.999954  -0.998256   1.500023
5.285200   0.541912   -0.840381   0.999954  -0.998056   1.500023
5.285400   0.542080   -0.840272   0.999954  -0.997856   1.500023
5.285600   0.542249   -0.840164   0.999954  -0.997656   1.500023
5.285800   0.542417   -0.840055   0.999954  -0.997456   1.500023
5.286000   0.542585   -0.839947   0.999954  -0.997256   1.500023
5.286200   0.542753   -0.839838   0.999954  -0.997056   1.500023
5.286400   0.542921   -0.839730   0.999954  -0.996856   1.500023
5.286600   0.543088   -0.839621   0.999954  -0.996656   1.500023
5.286800   0.543256   -0.839513   0.999954  -0.996456   1.500023
5.287000   0.543424   -0.839404   0.999954  -0.996256   1.500023
5.287200   0.543592   -0.839295   0.999954  -0.996056   1.500023
5.287400   0.543760   -0.839186   0.999954  -0.995856   1.500023
5.287600   0.543928   -0.839078   0.999954  -0.995656   1.500023
5.287800   0.544096   -0.838969   0.999954  -0.995456   1.500023
5.288000   0.544264   -0.838860   0.999954  -0.995256   1.500023
5.288200   0.544431   -0.838751   0.999954  -0.995056   1.500023
5.288400   0.544599   -0.838642   0.999954  -0.994856   1.500023
5.288600   0.544767   -0.838533   0.999954  -0.994656   1.500023
5.288800   0.544934   -0.838424   0.999954  -0.994456   1.500023
5.289000   0.545102   -0.838315   0.999954  -0.994256   1.500023
5.289200   0.545270   -0.838206   0.999954  -0.994056   1.500023
5.289400   0.545437   -0.838097   0.999954  -0.993856   1.500023
5.289600   0.545605   -0.837988   0.999954  -0.993656   1.500023
5.289800   0.545773   -0.837879   0.999954  -0.993456   1.500023
5.290000   0.545940   -0.837770   0.999954  -0.993256   1.500023
5.290200   0.546108   -0.837660   0.999954  -0.993056   1.500023
5.290400   0.546275   -0.837551   0.999954  -0.992856   1.500023
5.290600   0.546443   -0.837442   0.999954  -0.992656   1.500023
5.290800   0.546610   -0.837332   0.999954  -0.992456   1.500023
5.291000   0.546778   -0.837223   0.999954  -0.992255   1.500023
5.291200   0.546945   -0.837114   0.999954  -0.992055   1.500023
5.291400   0.547113   -0.837004   0.999954  -0.991855   1.500023
5.291600   0.547280   -0.836895   0.999954  -0.991655   1.500023
5.291800   0.547447   -0.836785   0.999954  -0.991455   1.500023
5.292000   0.547615   -0.836676   0.999954  -0.991255   1.500023
5.292200   0.547782   -0.836566   0.999954  -0.991055   1.500023
5.292400   0.547949   -0.836457   0.999954  -0.990855   1.500023
5.292600   0.548117   -0.836347   0.999954  -0.990655   1.500023
5.292800   0.548284   -0.836237   0.999954  -0.990455   1.500023
5.293000   0.548451   -0.836128   0.999954  -0.990255   1.500023
5.293200   0.548618   -0.836018   0.999954  -0.990055   1.500023
5.293400   0.548786   -0.835908   0.999954  -0.989855   1.500023
5.293600   0.548953   -0.835798   0.999954  -0.989655   1.500023
5.293800   0.549120   -0.835689   0.999954  -0.989455   1.500023
5.294000   0.549287   -0.835579   0.999954  -0.989255   1.500023
5.294200   0.549454   -0.835469   0.999954  -0.989055   1.500023
5.294400   0.549621   -0.835359   0.999954  -0.988855   1.500023
5.294600   0.549788   -0.835249   0.999954  -0.988655   1.500023
5.294800   0.549955   -0.835139   0.999954  -0.988455   1.500023
5.295000   0.550123   -0.835029   0.999954  -0.988255   1.500023
5.295200   0.550290   -0.834919   0.999954  -0.988055   1.500023
5.295400   0.550457   -0.834809   0.999954  -0.987855   1.500023
5.295600   0.550623   -0.834699   0.999954  -0.987655   1.500023
5.295800   0.550790   -0.834589   0.999954  -0.987455   1.500023
5.296000   0.550957   -0.834478   0.999954  -0.987255   1.500023
5.296200   0.551124   -0.834368   0.999954  -0.987055   1.500023
5.296400   0.551291   -0.834258   0.999954  -0.986855   1.500023
5.296600   0.551458   -0.834148   0.999954  -0.986655   1.500023
5.296800   0.551625   -0.834037   0.999954  -0.986455   1.500023
5.297000   0.551792   -0.833927   0.999954  -0.986255   1.500023
5.297200   0.551958   -0.833816   0.999954  -0.986055   1.500023
5.297400   0.552125   -0.833706   0.999954  -0.985855   1.500023
5.297600   0.552292   -0.833596   0.999954  -0.985655   1.500023
5.297800   0.552459   -0.833485   0.999954  -0.985455   1.500023
5.298000   0.552625   -0.833375   0.999954  -0.985255   1.500023
5.298200   0.552792   -0.833264   0.999954  -0.985055   1.500023
5.298400   0.552959   -0.833153   0.999954  -0.984855   1.500023
5.298600   0.553125   -0.833043   0.999954  -0.984655   1.500023
5.298800   0.553292   -0.832932   0.999954  -0.984455   1.500023
5.299000   0.553458   -0.832821   0.999954  -0.984255   1.500023
5.299200   0.553625   -0.832711   0.999954  -0.984055   1.500023
5.299400   0.553792   -0.832600   0.999954  -0.983855   1.500023
5.299600   0.553958   -0.832489   0.999954  -0.983655   1.500023
5.299800   0.554125   -0.832378   0.999954  -0.983455   1.500023
5.300000   0.554291   -0.832267   0.999954  -0.983255   1.500023
5.300200   0.554457   -0.832157   0.999954  -0.983055   1.500023
5.300400   0.554624   -0.832046   0.999954  -0.982855   1.500023
5.300600   0.554790   -0.831935   0.999954  -0.982655   1.500023
5.300800   0.554957   -0.831824   0.999954  -0.982455   1.500023
5.301000   0.555123   -0.831713   0.999954  -0.982255   1.500023
5.301200   0.555289   -0.831602   0.999954  -0.982055   1.500023
5.301400   0.555456   -0.831491   0.999954  -0.981855   1.500023
5.301600   0.555622   -0.831379   0.999954  -0.981655   1.500023
5.301800   0.555788   -0.831268   0.999954  -0.981454   1.500023
5.302000   0.555955   -0.831157   0.999954  -0.981254   1.500023
5.302200   0.556121   -0.831046   0.999954  -0.981054   1.500023
5.302400   0.556287   -0.830935   0.999954  -0.980854   1.500023
5.302600   0.556453   -0.830823   0.999954  -0.980654   1.500023
5.302800   0.556619   -0.830712   0.999954  -0.980454   1.500023
5.303000   0.556786   -0.830601   0.999954  -0.980254   1.500023
5.303200   0.556952   -0.830489   0.999954  -0.980054   1.500023
5.303400   0.557118   -0.830378   0.999954  -0.979854   1.500023
5.303600   0.557284   -0.830266   0.999954  -0.979654   1.500023
5.303800   0.557450   -0.830155   0.999954  -0.979454   1.500023
5.304000   0.557616   -0.830043   0.999954  -0.979254   1.500023
5.304200   0.557782   -0.829932   0.999954  -0.979054   1.500023
5.304400   0.557948   -0.829820   0.999954  -0.978854   1.500023
5.304600   0.558114   -0.829709   0.999954  -0.978654   1.500023
5.304800   0.558280   -0.829597   0.999954  -0.978454   1.500023
5.305000   0.558446   -0.829485   0.999954  -0.978254   1.500023
5.305200   0.558612   -0.829374   0.999954  -0.978054   1.500023
5.305400   0.558777   -0.829262   0.999954  -0.977854   1.500023
5.305600   0.558943   -0.829150   0.999954  -0.977654   1.500023
5.305800   0.559109   -0.829038   0.999954  -0.977454   1.500023
5.306000   0.559275   -0.828926   0.999954  -0.977254   1.500023
5.306200   0.559441   -0.828814   0.999954  -0.977054   1.500023
5.306400   0.559607   -0.828702   0.999954  -0.976854   1.500023
5.306600   0.559772   -0.828591   0.999954  -0.976654   1.500023
5.306800   0.559938   -0.828479   0.999954  -0.976454   1.500023
5.307000   0.560104   -0.828367   0.999954  -0.976254   1.500023
5.307200   0.560269   -0.828254   0.999954  -0.976054   1.500023
5.307400   0.560435   -0.828142   0.999954  -0.975854   1.500023
5.307600   0.560601   -0.828030   0.999954  -0.975654   1.500023
5.307800   0.560766   -0.827918   0.999954  -0.975454   1.500023
5.308000   0.560932   -0.827806   0.999954  -0.975254   1.500023
5.308200   0.561097   -0.827694   0.999954  -0.975054   1.500023
5.308400   0.561263   -0.827581   0.999954  -0.974854   1.500023
5.308600   0.561428   -0.827469   0.999954  -0.974654   1.500023
5.308800   0.561594   -0.827357   0.999954  -0.974454   1.500023
5.309000   0.561759   -0.827244   0.999954  -0.974254   1.500023
5.309200   0.561925   -0.827132   0.999954  -0.974054   1.500023
5.309400   0.562090   -0.827020   0.999954  -0.973854   1.500023
5.309600   0.562256   -0.826907   0.999954  -0.973654   1.500023
5.309800   0.562421   -0.826795   0.999953  -0.973454   1.500023
5.310000   0.562586   -0.826682   0.999953  -0.973254   1.500023
5.310200   0.562752   -0.826570   0.999953  -0.973054   1.500023
5.310400   0.562917   -0.826457   0.999953  -0.972854   1.500023
5.310600   0.563082   -0.826344   0.999953  -0.972654   1.500023
5.310800   0.563248   -0.826232   0.999953  -0.972454   1.500023
5.311000   0.563413   -0.826119   0.999953  -0.972254   1.500023
5.311200   0.563578   -0.826006   0.999953  -0.972054   1.500023
5.311400   0.563743   -0.825894   0.999953  -0.971854   1.500023
5.311600   0.563908   -0.825781   0.999953  -0.971654   1.500023
5.311800   0.564074   -0.825668   0.999953  -0.971454   1.500023
5.312000   0.564239   -0.825555   0.999953  -0.971254   1.500023
5.312200   0.564404   -0.825442   0.999953  -0.971054   1.500023
5.312400   0.564569   -0.825329   0.999953  -0.970854   1.500023
5.312600   0.564734   -0.825216   0.999953  -0.970653   1.500023
5.312800   0.564899   -0.825104   0.999953  -0.970453   1.500023
5.313000   0.565064   -0.824990   0.999953  -0.970253   1.500023
5.313200   0.565229   -0.824877   0.999953  -0.970053   1.500023
5.313400   0.565394   -0.824764   0.999953  -0.969853   1.500023
5.313600   0.565559   -0.824651   0.999953  -0.969653   1.500023
5.313800   0.565724   -0.824538   0.999953  -0.969453   1.500023
5.314000   0.565889   -0.824425   0.999953  -0.969253   1.500023
5.314200   0.566054   -0.824312   0.999953  -0.969053   1.500023
5.314400   0.566219   -0.824198   0.999953  -0.968853   1.500023
5.314600   0.566383   -0.824085   0.999953  -0.968653   1.500023
5.314800   0.566548   -0.823972   0.999953  -0.968453   1.500023
5.315000   0.566713   -0.823859   0.999953  -0.968253   1.500023
5.315200   0.566878   -0.823745   0.999953  -0.968053   1.500023
5.315400   0.567043   -0.823632   0.999953  -0.967853   1.500023
5.315600   0.567207   -0.823518   0.999953  -0.967653   1.500023
5.315800   0.567372   -0.823405   0.999953  -0.967453   1.500023
5.316000   0.567537   -0.823291   0.999953  -0.967253   1.500023
5.316200   0.567701   -0.823178   0.999953  -0.967053   1.500023
5.316400   0.567866   -0.823064   0.999953  -0.966853   1.500023
5.316600   0.568031   -0.822951   0.999953  -0.966653   1.500023
5.316800   0.568195   -0.822837   0.999953  -0.966453   1.500023
5.317000   0.568360   -0.822723   0.999953  -0.966253   1.500023
5.317200   0.568524   -0.822610   0.999953  -0.966053   1.500023
5.317400   0.568689   -0.822496   0.999953  -0.965853   1.500023
5.317600   0.568853   -0.822382   0.999953  -0.965653   1.500023
5.317800   0.569018   -0.822268   0.999953  -0.965453   1.500023
5.318000   0.569182   -0.822154   0.999953  -0.965253   1.500023
5.318200   0.569347   -0.822041   0.999953  -0.965053   1.500023
5.318400   0.569511   -0.821927   0.999953  -0.964853   1.500023
5.318600   0.569675   -0.821813   0.999953  -0.964653   1.500023
5.318800   0.569840   -0.821699   0.999953  -0.964453   1.500023
5.319000   0.570004   -0.821585   0.999953  -0.964253   1.500023
5.319200   0.570168   -0.821471   0.999953  -0.964053   1.500023
5.319400   0.570333   -0.821357   0.999953  -0.963853   1.500023
5.319600   0.570497   -0.821243   0.999953  -0.963653   1.500023
5.319800   0.570661   -0.821128   0.999953  -0.963453   1.500023
5.320000   0.570826   -0.821014   0.999953  -0.963253   1.500023
5.320200   0.570990   -0.820900   0.999953  -0.963053   1.500023
5.320400   0.571154   -0.820786   0.999953  -0.962853   1.500023
5.320600   0.571318   -0.820672   0.999953  -0.962653   1.500023
5.320800   0.571482   -0.820557   0.999953  -0.962453   1.500023
5.321000   0.571646   -0.820443   0.999953  -0.962253   1.500023
5.321200   0.571810   -0.820329   0.999953  -0.962053   1.500023
5.321400   0.571974   -0.820214   0.999953  -0.961853   1.500023
5.321600   0.572139   -0.820100   0.999953  -0.961653   1.500023
5.321800   0.572303   -0.819985   0.999953  -0.961453   1.500023
5.322000   0.572467   -0.819871   0.999953  -0.961253   1.500023
5.322200   0.572631   -0.819756   0.999953  -0.961053   1.500023
5.322400   0.572794   -0.819642   0.999953  -0.960853   1.500023
5.322600   0.572958   -0.819527   0.999953  -0.960653   1.500023
5.322800   0.573122   -0.819413   0.999953  -0.960453   1.500023
5.323000   0.573286   -0.819298   0.999953  -0.960253   1.500023
5.323200   0.573450   -0.819183   0.999953  -0.960052   1.500023
5.323400   0.573614   -0.819068   0.999953  -0.959852   1.500023
5.323600   0.573778   -0.818954   0.999953  -0.959652   1.500023
5.323800   0.573941   -0.818839   0.999953  -0.959452   1.500024
5.324000   0.574105   -0.818724   0.999953  -0.959252   1.500024
5.324200   0.574269   -0.818609   0.999953  -0.959052   1.500024
5.324400   0.574433   -0.818494   0.999953  -0.958852   1.500024
5.324600   0.574596   -0.818379   0.999953  -0.958652   1.500024
5.324800   0.574760   -0.818264   0.999953  -0.958452   1.500024
5.325000   0.574924   -0.818150   0.999953  -0.958252   1.500024
5.325200   0.575087   -0.818034   0.999953  -0.958052   1.500024
5.325400   0.575251   -0.817919   0.999953  -0.957852   1.500024
5.325600   0.575415   -0.817804   0.999953  -0.957652   1.500024
5.325800   0.575578   -0.817689   0.999953  -0.957452   1.500024
5.326000   0.575742   -0.817574   0.999953  -0.957252   1.500024
5.326200   0.575905   -0.817459   0.999953  -0.957052   1.500024
5.326400   0.576069   -0.817344   0.999953  -0.956852   1.500024
5.326600   0.576232   -0.817228   0.999953  -0.956652   1.500024
5.326800   0.576396   -0.817113   0.999953  -0.956452   1.500024
5.327000   0.576559   -0.816998   0.999953  -0.956252   1.500024
5.327200   0.576722   -0.816883   0.999953  -0.956052   1.500024
5.327400   0.576886   -0.816767   0.999953  -0.955852   1.500024
5.327600   0.577049   -0.816652   0.999953  -0.955652   1.500024
5.327800   0.577212   -0.816536   0.999953  -0.955452   1.500024
5.328000   0.577376   -0.816421   0.999953  -0.955252   1.500024
5.328200   0.577539   -0.816305   0.999953  -0.955052   1.500024
5.328400   0.577702   -0.816190   0.999953  -0.954852   1.500024
5.328600   0.577866   -0.816074   0.999953  -0.954652   1.500024
5.328800   0.578029   -0.815959   0.999953  -0.954452   1.500024
5.329000   0.578192   -0.815843   0.999953  -0.954252   1.500024
5.329200   0.578355   -0.815727   0.999953  -0.954052   1.500024
5.329400   0.578518   -0.815612   0.999953  -0.953852   1.500024
5.329600   0.578681   -0.815496   0.999953  -0.953652   1.500024
5.329800   0.578844   -0.815380   0.999953  -0.953452   1.500024
5.330000   0.579008   -0.815264   0.999953  -0.953252   1.500024
5.330200   0.579171   -0.815148   0.999953  -0.953052   1.500024
5.330400   0.579334   -0.815033   0.999953  -0.952852   1.500024
5.330600   0.579497   -0.814917   0.999953  -0.952652   1.500024
5.330800   0.579660   -0.814801   0.999953  -0.952452   1.500024
5.331000   0.579823   -0.814685   0.999953  -0.952252   1.500024
5.331200   0.579986   -0.814569   0.999953  -0.952052   1.500024
5.331400   0.580148   -0.814453   0.999953  -0.951852   1.500024
5.331600   0.580311   -0.814337   0.999953  -0.951652   1.500024
5.331800   0.580474   -0.814221   0.999953  -0.951452   1.500024
5.332000   0.580637   -0.814104   0.999953  -0.951252   1.500024
5.332200   0.580800   -0.813988   0.999953  -0.951052   1.500024
5.332400   0.580963   -0.813872   0.999953  -0.950852   1.500024
5.332600   0.581125   -0.813756   0.999953  -0.950652   1.500024
5.332800   0.581288   -0.813640   0.999953  -0.950452   1.500024
5.333000   0.581451   -0.813523   0.999953  -0.950252   1.500024
5.333200   0.581614   -0.813407   0.999953  -0.950052   1.500024
5.333400   0.581776   -0.813291   0.999953  -0.949852   1.500024
5.333600   0.581939   -0.813174   0.999953  -0.949652   1.500024
5.333800   0.582102   -0.813058   0.999953  -0.949451   1.500024
5.334000   0.582264   -0.812941   0.999953  -0.949251   1.500024
5.334200   0.582427   -0.812825   0.999953  -0.949051   1.500024
5.334400   0.582589   -0.812708   0.999953  -0.948851   1.500024
5.334600   0.582752   -0.812592   0.999953  -0.948651   1.500024
5.334800   0.582914   -0.812475   0.999953  -0.948451   1.500024
5.335000   0.583077   -0.812359   0.999953  -0.948251   1.500024
5.335200   0.583239   -0.812242   0.999953  -0.948051   1.500024
5.335400   0.583402   -0.812125   0.999953  -0.947851   1.500024
5.335600   0.583564   -0.812009   0.999953  -0.947651   1.500024
5.335800   0.583727   -0.811892   0.999953  -0.947451   1.500024
5.336000   0.583889   -0.811775   0.999953  -0.947251   1.500024
5.336200   0.584051   -0.811658   0.999953  -0.947051   1.500024
5.336400   0.584214   -0.811541   0.999953  -0.946851   1.500024
5.336600   0.584376   -0.811425   0.999953  -0.946651   1.500024
5.336800   0.584538   -0.811308   0.999953  -0.946451   1.500024
5.337000   0.584701   -0.811191   0.999953  -0.946251   1.500024
5.337200   0.584863   -0.811074   0.999953  -0.946051   1.500024
5.337400   0.585025   -0.810957   0.999953  -0.945851   1.500024
5.337600   0.585187   -0.810840   0.999953  -0.945651   1.500024
5.337800   0.585349   -0.810723   0.999953  -0.945451   1.500024
5.338000   0.585512   -0.810606   0.999953  -0.945251   1.500024
5.338200   0.585674   -0.810488   0.999953  -0.945051   1.500024
5.338400   0.585836   -0.810371   0.999953  -0.944851   1.500024
5.338600   0.585998   -0.810254   0.999953  -0.944651   1.500024
5.338800   0.586160   -0.810137   0.999953  -0.944451   1.500024
5.339000   0.586322   -0.810020   0.999953  -0.944251   1.500024
5.339200   0.586484   -0.809902   0.999952  -0.944051   1.500024
5.339400   0.586646   -0.809785   0.999952  -0.943851   1.500024
5.339600   0.586808   -0.809668   0.999952  -0.943651   1.500024
5.339800   0.586970   -0.809550   0.999952  -0.943451   1.500024
5.340000   0.587132   -0.809433   0.999952  -0.943251   1.500024
5.340200   0.587294   -0.809315   0.999952  -0.943051   1.500024
5.340400   0.587455   -0.809198   0.999952  -0.942851   1.500024
5.340600   0.587617   -0.809080   0.999952  -0.942651   1.500024
5.340800   0.587779   -0.808963   0.999952  -0.942451   1.500024
5.341000   0.587941   -0.808845   0.999952  -0.942251   1.500024
5.341200   0.588103   -0.808727   0.999952  -0.942051   1.500024
5.341400   0.588264   -0.808610   0.999952  -0.941851   1.500024
5.341600   0.588426   -0.808492   0.999952  -0.941651   1.500024
5.341800   0.588588   -0.808374   0.999952  -0.941451   1.500024
5.342000   0.588750   -0.808257   0.999952  -0.941251   1.500024
5.342200   0.588911   -0.808139   0.999952  -0.941051   1.500024
5.342400   0.589073   -0.808021   0.999952  -0.940851   1.500024
5.342600   0.589234   -0.807903   0.999952  -0.940651   1.500024
5.342800   0.589396   -0.807785   0.999952  -0.940451   1.500024
5.343000   0.589558   -0.807667   0.999952  -0.940251   1.500024
5.343200   0.589719   -0.807549   0.999952  -0.940051   1.500024
5.343400   0.589881   -0.807432   0.999952  -0.939851   1.500024
5.343600   0.590042   -0.807313   0.999952  -0.939651   1.500024
5.343800   0.590204   -0.807195   0.999952  -0.939451   1.500024
